DOG;TOOTH_NUMBER;MAX_MAND;SIDE;POSITION;DEVELOPM_STAGE;LOWER;UPPER;CENS;SEX;BREED;BREED_SIZE;SKULL_TYPE;BREED_CLADE
197;108;MAX;R;8;1;143.0;145.0;3;F;German Shepherd ;Large;Meso*;M
197;108;MAX;R;8;2;145.0;145.0;0;F;German Shepherd ;Large;Meso*;M
197;108;MAX;R;8;3;155.0;155.0;0;F;German Shepherd ;Large;Meso*;M
197;308;MAND;L;8;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;308;MAND;L;8;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;308;MAND;L;8;3;160.0;;4;F;German Shepherd ;Large;Meso*;M
197;408;MAND;R;8;1;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;408;MAND;R;8;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;408;MAND;R;8;3;160.0;;4;F;German Shepherd ;Large;Meso*;M
197;209;MAX;L;9;2;;145.0;2;F;German Shepherd ;Large;Meso*;M
197;209;MAX;L;9;3;;152.0;2;F;German Shepherd ;Large;Meso*;M
197;109;MAX;R;9;2;;145.0;2;F;German Shepherd ;Large;Meso*;M
197;109;MAX;R;9;3;;152.0;2;F;German Shepherd ;Large;Meso*;M
197;309;MAND;L;9;2;;141.0;2;F;German Shepherd ;Large;Meso*;M
197;309;MAND;L;9;3;;152.0;2;F;German Shepherd ;Large;Meso*;M
197;409;MAND;R;9;2;;141.0;2;F;German Shepherd ;Large;Meso*;M
197;409;MAND;R;9;3;;152.0;2;F;German Shepherd ;Large;Meso*;M
197;210;MAX;L;10;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;210;MAX;L;10;3;160.0;;4;F;German Shepherd ;Large;Meso*;M
197;110;MAX;R;10;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;110;MAX;R;10;3;160.0;;4;F;German Shepherd ;Large;Meso*;M
197;310;MAND;L;10;2;150.0;150.0;0;F;German Shepherd ;Large;Meso*;M
197;310;MAND;L;10;3;157.0;157.0;0;F;German Shepherd ;Large;Meso*;M
197;410;MAND;R;10;2;150.0;150.0;0;F;German Shepherd ;Large;Meso*;M
197;410;MAND;R;10;3;157.0;157.0;0;F;German Shepherd ;Large;Meso*;M
197;311;MAND;L;11;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;311;MAND;L;11;3;160.0;;4;F;German Shepherd ;Large;Meso*;M
197;411;MAND;R;11;2;153.0;;4;F;German Shepherd ;Large;Meso*;M
197;411;MAND;R;11;3;160.0;;4;F;German Shepherd ;Large;Meso*;M
198;201;MAX;L;1;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;201;MAX;L;1;2;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;201;MAX;L;1;3;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;101;MAX;R;1;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;101;MAX;R;1;2;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;101;MAX;R;1;3;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;301;MAND;L;1;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;301;MAND;L;1;2;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;301;MAND;L;1;3;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;401;MAND;R;1;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;401;MAND;R;1;2;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;401;MAND;R;1;3;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;202;MAX;L;2;1;112.0;114.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;202;MAX;L;2;2;114.0;114.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;202;MAX;L;2;3;120.0;121.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;102;MAX;R;2;1;105.0;107.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;102;MAX;R;2;2;107.0;107.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;102;MAX;R;2;3;113.0;114.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;302;MAND;L;2;1;100.0;100.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;302;MAND;L;2;2;100.0;100.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;302;MAND;L;2;3;106.0;107.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;402;MAND;R;2;1;100.0;100.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;402;MAND;R;2;2;100.0;100.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;402;MAND;R;2;3;106.0;107.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;203;MAX;L;3;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;203;MAX;L;3;2;128.0;128.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;203;MAX;L;3;3;134.0;135.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;103;MAX;R;3;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;103;MAX;R;3;2;124.0;124.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;103;MAX;R;3;3;127.0;131.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;303;MAND;L;3;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;303;MAND;L;3;2;121.0;121.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;303;MAND;L;3;3;128.0;128.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;403;MAND;R;3;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;403;MAND;R;3;2;114.0;114.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;403;MAND;R;3;3;121.0;121.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;204;MAX;L;4;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;204;MAX;L;4;2;155.0;163.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;204;MAX;L;4;3;169.0;177.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;104;MAX;R;4;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;104;MAX;R;4;2;169.0;177.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;104;MAX;R;4;3;188.0;191.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;304;MAND;L;4;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;304;MAND;L;4;2;162.0;170.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;304;MAND;L;4;3;176.0;184.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;404;MAND;R;4;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;404;MAND;R;4;2;141.0;149.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;404;MAND;R;4;3;155.0;156.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;205;MAX;L;5;2;155.0;156.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;205;MAX;L;5;3;162.0;162.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;105;MAX;R;5;2;155.0;156.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;105;MAX;R;5;3;162.0;162.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;305;MAND;L;5;2;155.0;156.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;305;MAND;L;5;3;162.0;162.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;405;MAND;R;5;2;155.0;156.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;405;MAND;R;5;3;162.0;162.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;206;MAX;L;6;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;206;MAX;L;6;2;156.0;156.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;206;MAX;L;6;3;162.0;162.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;106;MAX;R;6;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;106;MAX;R;6;2;156.0;156.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;106;MAX;R;6;3;162.0;162.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;306;MAND;L;6;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;306;MAND;L;6;2;156.0;156.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;306;MAND;L;6;3;162.0;162.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;406;MAND;R;6;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;406;MAND;R;6;2;156.0;156.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;406;MAND;R;6;3;162.0;162.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;207;MAX;L;7;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;207;MAX;L;7;2;180.0;184.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;207;MAX;L;7;3;190.0;194.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;107;MAX;R;7;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;107;MAX;R;7;2;180.0;184.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;107;MAX;R;7;3;190.0;194.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;307;MAND;L;7;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;307;MAND;L;7;2;183.0;183.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;307;MAND;L;7;3;190.0;190.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;407;MAND;R;7;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;407;MAND;R;7;2;183.0;183.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;407;MAND;R;7;3;190.0;190.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;208;MAX;L;8;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;208;MAX;L;8;2;166.0;170.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;208;MAX;L;8;3;176.0;180.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;108;MAX;R;8;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;108;MAX;R;8;2;166.0;170.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;108;MAX;R;8;3;176.0;180.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;308;MAND;L;8;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;308;MAND;L;8;2;169.0;169.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;308;MAND;L;8;3;176.0;176.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;408;MAND;R;8;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
198;408;MAND;R;8;2;169.0;169.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;408;MAND;R;8;3;176.0;176.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;209;MAX;L;9;2;148.0;148.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;209;MAX;L;9;3;155.0;155.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;109;MAX;R;9;2;148.0;148.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;109;MAX;R;9;3;155.0;155.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;309;MAND;L;9;2;145.0;149.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;309;MAND;L;9;3;155.0;159.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;409;MAND;R;9;2;145.0;149.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;409;MAND;R;9;3;155.0;159.0;3;M;German Shorthaired Pointer;Large;Meso*;R
198;210;MAX;L;10;2;163.0;163.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;210;MAX;L;10;3;169.0;169.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;110;MAX;R;10;2;163.0;163.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;110;MAX;R;10;3;169.0;169.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;310;MAND;L;10;2;163.0;163.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;310;MAND;L;10;3;169.0;169.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;410;MAND;R;10;2;163.0;163.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;410;MAND;R;10;3;169.0;169.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;311;MAND;L;11;2;177.0;177.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;311;MAND;L;11;3;183.0;183.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;411;MAND;R;11;2;177.0;177.0;0;M;German Shorthaired Pointer;Large;Meso*;R
198;411;MAND;R;11;3;183.0;183.0;0;M;German Shorthaired Pointer;Large;Meso*;R
199;201;MAX;L;1;1;;114.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;201;MAX;L;1;2;;144.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;201;MAX;L;1;3;;122.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;101;MAX;R;1;1;;114.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;101;MAX;R;1;2;;144.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;101;MAX;R;1;3;;122.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;301;MAND;L;1;1;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;301;MAND;L;1;2;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;301;MAND;L;1;3;;122.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;401;MAND;R;1;1;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;401;MAND;R;1;2;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;401;MAND;R;1;3;;122.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;202;MAX;L;2;1;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;202;MAX;L;2;2;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;202;MAX;L;2;3;;122.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;102;MAX;R;2;1;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;102;MAX;R;2;2;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;102;MAX;R;2;3;;122.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;302;MAND;L;2;1;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;302;MAND;L;2;2;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;302;MAND;L;2;3;;122.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;402;MAND;R;2;1;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;402;MAND;R;2;2;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;402;MAND;R;2;3;;122.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;203;MAX;L;3;1;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;203;MAX;L;3;2;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;203;MAX;L;3;3;;122.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;103;MAX;R;3;1;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;103;MAX;R;3;2;;115.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;103;MAX;R;3;3;;122.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;303;MAND;L;3;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;303;MAND;L;3;2;;122.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;303;MAND;L;3;3;;129.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;403;MAND;R;3;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;403;MAND;R;3;2;123.0;147.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;403;MAND;R;3;3;130.0;154.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;204;MAX;L;4;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;204;MAX;L;4;2;145.0;150.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;204;MAX;L;4;3;159.0;164.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;104;MAX;R;4;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;104;MAX;R;4;2;145.0;150.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;104;MAX;R;4;3;159.0;164.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;304;MAND;L;4;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;304;MAND;L;4;2;145.0;150.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;304;MAND;L;4;3;159.0;164.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;404;MAND;R;4;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;404;MAND;R;4;2;145.0;150.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;404;MAND;R;4;3;159.0;164.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;205;MAX;L;5;2;123.0;147.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;205;MAX;L;5;3;130.0;154.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;105;MAX;R;5;2;123.0;147.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;105;MAX;R;5;3;130.0;154.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;305;MAND;L;5;2;123.0;147.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;305;MAND;L;5;3;130.0;154.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;405;MAND;R;5;2;123.0;147.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;405;MAND;R;5;3;130.0;154.0;3;M;German Shorthaired Pointer;Large;Meso*;R
199;206;MAX;L;6;1;;148.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;206;MAX;L;6;2;;148.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;206;MAX;L;6;3;;155.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;106;MAX;R;6;1;;148.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;106;MAX;R;6;2;;148.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;106;MAX;R;6;3;;155.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;306;MAND;L;6;1;;148.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;306;MAND;L;6;2;;148.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;306;MAND;L;6;3;;155.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;406;MAND;R;6;1;;148.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;406;MAND;R;6;2;;148.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;406;MAND;R;6;3;;155.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;207;MAX;L;7;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;207;MAX;L;7;2;;145.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;207;MAX;L;7;3;;155.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;107;MAX;R;7;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;107;MAX;R;7;2;;145.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;107;MAX;R;7;3;;155.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;307;MAND;L;7;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;307;MAND;L;7;2;;148.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;307;MAND;L;7;3;;155.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;407;MAND;R;7;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;407;MAND;R;7;2;;148.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;407;MAND;R;7;3;;155.0;2;M;German Shorthaired Pointer;Large;Meso*;R
199;208;MAX;L;8;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;208;MAX;L;8;2;145.0;145.0;0;M;German Shorthaired Pointer;Large;Meso*;R
199;208;MAX;L;8;3;155.0;155.0;0;M;German Shorthaired Pointer;Large;Meso*;R
199;108;MAX;R;8;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;108;MAX;R;8;2;156.0;;4;M;German Shorthaired Pointer;Large;Meso*;R
199;108;MAX;R;8;3;166.0;;4;M;German Shorthaired Pointer;Large;Meso*;R
199;308;MAND;L;8;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;308;MAND;L;8;2;148.0;148.0;0;M;German Shorthaired Pointer;Large;Meso*;R
199;308;MAND;L;8;3;155.0;155.0;0;M;German Shorthaired Pointer;Large;Meso*;R
199;408;MAND;R;8;1;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;408;MAND;R;8;2;156.0;;4;M;German Shorthaired Pointer;Large;Meso*;R
199;408;MAND;R;8;3;166.0;;4;M;German Shorthaired Pointer;Large;Meso*;R
199;209;MAX;L;9;2;148.0;148.0;0;M;German Shorthaired Pointer;Large;Meso*;R
199;209;MAX;L;9;3;155.0;155.0;0;M;German Shorthaired Pointer;Large;Meso*;R
199;109;MAX;R;9;2;148.0;148.0;0;M;German Shorthaired Pointer;Large;Meso*;R
199;109;MAX;R;9;3;155.0;155.0;0;M;German Shorthaired Pointer;Large;Meso*;R
199;309;MAND;L;9;2;145.0;145.0;0;M;German Shorthaired Pointer;Large;Meso*;R
199;309;MAND;L;9;3;155.0;155.0;0;M;German Shorthaired Pointer;Large;Meso*;R
199;409;MAND;R;9;2;145.0;145.0;0;M;German Shorthaired Pointer;Large;Meso*;R
199;409;MAND;R;9;3;155.0;155.0;0;M;German Shorthaired Pointer;Large;Meso*;R
199;210;MAX;L;10;2;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;210;MAX;L;10;3;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;110;MAX;R;10;2;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;110;MAX;R;10;3;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;310;MAND;L;10;2;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;310;MAND;L;10;3;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;410;MAND;R;10;2;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;410;MAND;R;10;3;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;311;MAND;L;11;2;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;311;MAND;L;11;3;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;411;MAND;R;11;2;;;1;M;German Shorthaired Pointer;Large;Meso*;R
199;411;MAND;R;11;3;;;1;M;German Shorthaired Pointer;Large;Meso*;R
200;201;MAX;L;1;1;107.0;109.0;3;M;Golden Retriever;Large;Meso;Q
200;201;MAX;L;1;2;110.0;110.0;0;M;Golden Retriever;Large;Meso;Q
200;201;MAX;L;1;3;117.0;117.0;0;M;Golden Retriever;Large;Meso;Q
200;101;MAX;R;1;1;107.0;109.0;3;M;Golden Retriever;Large;Meso;Q
200;101;MAX;R;1;2;110.0;110.0;0;M;Golden Retriever;Large;Meso;Q
200;101;MAX;R;1;3;118.0;118.0;0;M;Golden Retriever;Large;Meso;Q
200;301;MAND;L;1;1;107.0;109.0;3;M;Golden Retriever;Large;Meso;Q
200;301;MAND;L;1;2;107.0;111.0;3;M;Golden Retriever;Large;Meso;Q
200;301;MAND;L;1;3;113.0;118.0;3;M;Golden Retriever;Large;Meso;Q
200;401;MAND;R;1;1;107.0;109.0;3;M;Golden Retriever;Large;Meso;Q
200;401;MAND;R;1;2;107.0;111.0;3;M;Golden Retriever;Large;Meso;Q
200;401;MAND;R;1;3;113.0;118.0;3;M;Golden Retriever;Large;Meso;Q
200;202;MAX;L;2;1;119.0;;4;M;Golden Retriever;Large;Meso;Q
200;202;MAX;L;2;2;119.0;121.0;3;M;Golden Retriever;Large;Meso;Q
200;202;MAX;L;2;3;125.0;127.0;3;M;Golden Retriever;Large;Meso;Q
200;102;MAX;R;2;1;119.0;;4;M;Golden Retriever;Large;Meso;Q
200;102;MAX;R;2;2;119.0;121.0;3;M;Golden Retriever;Large;Meso;Q
200;102;MAX;R;2;3;125.0;127.0;3;M;Golden Retriever;Large;Meso;Q
200;302;MAND;L;2;1;118.0;;4;M;Golden Retriever;Large;Meso;Q
200;302;MAND;L;2;2;118.0;120.0;3;M;Golden Retriever;Large;Meso;Q
200;302;MAND;L;2;3;124.0;127.0;3;M;Golden Retriever;Large;Meso;Q
200;402;MAND;R;2;1;118.0;;4;M;Golden Retriever;Large;Meso;Q
200;402;MAND;R;2;2;118.0;120.0;3;M;Golden Retriever;Large;Meso;Q
200;402;MAND;R;2;3;124.0;127.0;3;M;Golden Retriever;Large;Meso;Q
200;203;MAX;L;3;1;125.0;127.0;3;M;Golden Retriever;Large;Meso;Q
200;203;MAX;L;3;2;128.0;128.0;0;M;Golden Retriever;Large;Meso;Q
200;203;MAX;L;3;3;133.0;133.0;0;M;Golden Retriever;Large;Meso;Q
200;103;MAX;R;3;1;127.0;128.0;3;M;Golden Retriever;Large;Meso;Q
200;103;MAX;R;3;2;128.0;128.0;0;M;Golden Retriever;Large;Meso;Q
200;103;MAX;R;3;3;133.0;133.0;0;M;Golden Retriever;Large;Meso;Q
200;303;MAND;L;3;1;127.0;127.0;0;M;Golden Retriever;Large;Meso;Q
200;303;MAND;L;3;2;128.0;128.0;0;M;Golden Retriever;Large;Meso;Q
200;303;MAND;L;3;3;133.0;133.0;0;M;Golden Retriever;Large;Meso;Q
200;403;MAND;R;3;1;125.0;127.0;3;M;Golden Retriever;Large;Meso;Q
200;403;MAND;R;3;2;128.0;128.0;0;M;Golden Retriever;Large;Meso;Q
200;403;MAND;R;3;3;133.0;133.0;0;M;Golden Retriever;Large;Meso;Q
200;204;MAX;L;4;1;;;1;M;Golden Retriever;Large;Meso;Q
200;204;MAX;L;4;2;146.0;146.0;0;M;Golden Retriever;Large;Meso;Q
200;204;MAX;L;4;3;160.0;;4;M;Golden Retriever;Large;Meso;Q
200;104;MAX;R;4;1;;;1;M;Golden Retriever;Large;Meso;Q
200;104;MAX;R;4;2;146.0;146.0;0;M;Golden Retriever;Large;Meso;Q
200;104;MAX;R;4;3;146.0;;4;M;Golden Retriever;Large;Meso;Q
200;304;MAND;L;4;1;146.0;146.0;0;M;Golden Retriever;Large;Meso;Q
200;304;MAND;L;4;2;146.0;146.0;0;M;Golden Retriever;Large;Meso;Q
200;304;MAND;L;4;3;160.0;160.0;0;M;Golden Retriever;Large;Meso;Q
200;404;MAND;R;4;1;146.0;146.0;0;M;Golden Retriever;Large;Meso;Q
200;404;MAND;R;4;2;146.0;146.0;0;M;Golden Retriever;Large;Meso;Q
200;404;MAND;R;4;3;160.0;160.0;0;M;Golden Retriever;Large;Meso;Q
200;205;MAX;L;5;2;119.0;121.0;3;M;Golden Retriever;Large;Meso;Q
200;205;MAX;L;5;3;126.0;127.0;3;M;Golden Retriever;Large;Meso;Q
200;105;MAX;R;5;2;119.0;121.0;3;M;Golden Retriever;Large;Meso;Q
200;105;MAX;R;5;3;126.0;127.0;3;M;Golden Retriever;Large;Meso;Q
200;305;MAND;L;5;2;134.0;135.0;3;M;Golden Retriever;Large;Meso;Q
200;305;MAND;L;5;3;140.0;;4;M;Golden Retriever;Large;Meso;Q
200;405;MAND;R;5;2;134.0;135.0;3;M;Golden Retriever;Large;Meso;Q
200;405;MAND;R;5;3;140.0;;4;M;Golden Retriever;Large;Meso;Q
